,Frequency,Recency,Monetary,Cluster,Cluster Name
5156,1,207,1028.56,1,Lost Customers
5157,1,407,107.24,1,Lost Customers
5158,1,52,208.75,1,Lost Customers
5159,1,700,140.22000000000003,1,Lost Customers
5160,1,283,154.99,1,Lost Customers
5161,1,724,431.98,1,Lost Customers
5162,1,563,124.25,1,Lost Customers
5163,1,59,892.47,0,Loyal Customers
5164,1,485,282.3,1,Lost Customers
5165,1,238,1143.6,1,Lost Customers
5166,1,450,168.69000000000003,1,Lost Customers
5167,1,375,949.82,1,Lost Customers
5168,1,509,119.86,1,Lost Customers
5169,1,25,98.42,0,Loyal Customers
5170,1,279,164.4,1,Lost Customers
5171,1,381,100.0,1,Lost Customers
5172,1,331,344.14,1,Lost Customers
5173,1,632,374.45,1,Lost Customers
5174,1,586,131.83,1,Lost Customers
5175,1,512,167.62,1,Lost Customers
5176,1,392,259.17,1,Lost Customers
5177,1,358,290.34,1,Lost Customers
5178,1,549,120.05,1,Lost Customers
5179,1,598,337.4,1,Lost Customers
5180,1,457,519.45,1,Lost Customers
5181,1,667,55.5,1,Lost Customers
5182,1,535,98.7,1,Lost Customers
5183,1,561,105.5,1,Lost Customers
5184,1,676,277.93,1,Lost Customers
5185,1,410,373.02,1,Lost Customers
5186,1,401,240.5,1,Lost Customers
5187,1,265,141.41,1,Lost Customers
5188,1,284,626.65,1,Lost Customers
5189,1,554,109.44,1,Lost Customers
5190,1,43,267.13,0,Loyal Customers
5191,1,283,204.5,1,Lost Customers
5192,1,3,312.62,0,Loyal Customers
5193,1,676,129.75,1,Lost Customers
5194,1,326,165.0,1,Lost Customers
5195,1,109,52.0,1,Lost Customers
5196,1,478,1634.64,1,Lost Customers
5197,1,455,347.8,1,Lost Customers
5198,1,86,112.07999999999998,1,Lost Customers
5199,1,80,4366.78,3,Potential Loyalists
5200,1,444,268.27,1,Lost Customers
5201,1,666,171.7,1,Lost Customers
5202,1,242,185.65,1,Lost Customers
5203,1,554,93.6,1,Lost Customers
5204,1,729,308.0,1,Lost Customers
5205,1,63,496.44,1,Lost Customers
5206,1,653,207.04,1,Lost Customers
5207,1,410,233.35,1,Lost Customers
5208,1,665,247.5,1,Lost Customers
5209,1,200,178.39,1,Lost Customers
5210,1,266,183.6,1,Lost Customers
5211,1,63,427.6,1,Lost Customers
5212,1,371,155.35,1,Lost Customers
5213,1,498,100.0,1,Lost Customers
5214,1,332,234.0,1,Lost Customers
5215,1,627,176.71,1,Lost Customers
5216,1,618,167.4,1,Lost Customers
5217,1,559,135.95,1,Lost Customers
5218,1,316,1693.88,3,Potential Loyalists
5219,1,407,94.92,1,Lost Customers
5220,1,499,24.75,1,Lost Customers
5221,1,569,348.59,1,Lost Customers
5222,1,128,118.67,1,Lost Customers
5223,1,622,219.39999999999998,1,Lost Customers
5224,1,736,87.30000000000001,1,Lost Customers
5225,1,589,160.75,1,Lost Customers
5226,1,17,161.67000000000002,0,Loyal Customers
5227,1,477,52.05,1,Lost Customers
5228,1,380,409.98,1,Lost Customers
5229,1,738,148.3,1,Lost Customers
5230,1,128,275.88,1,Lost Customers
5231,1,540,254.55,1,Lost Customers
5232,1,625,1201.52,1,Lost Customers
5233,1,273,310.47,1,Lost Customers
5234,1,95,205.3,1,Lost Customers
5235,1,666,390.85,1,Lost Customers
5236,1,684,321.6,1,Lost Customers
5237,1,266,152.55,1,Lost Customers
5238,1,37,615.14,0,Loyal Customers
5239,1,599,228.96,1,Lost Customers
5240,1,106,156.51,1,Lost Customers
5241,1,59,81.44,1,Lost Customers
5242,1,311,214.37,1,Lost Customers
5243,1,558,385.19,1,Lost Customers
5244,1,56,386.32,1,Lost Customers
5245,1,179,236.26000000000002,1,Lost Customers
5246,1,521,829.25,1,Lost Customers
5247,1,113,453.01,1,Lost Customers
5248,1,375,333.81,1,Lost Customers
5249,1,64,92.46,1,Lost Customers
5250,1,49,240.55,1,Lost Customers
5251,1,276,197.0,1,Lost Customers
5252,1,400,59.400000000000006,1,Lost Customers
5253,1,620,250.26,1,Lost Customers
5254,1,105,343.36,1,Lost Customers
5255,1,0,848.55,0,Loyal Customers
5256,1,291,603.42,1,Lost Customers
5257,1,19,219.0,0,Loyal Customers
5258,1,18,285.56,0,Loyal Customers
5259,1,80,75.75,1,Lost Customers
5260,1,478,296.36,1,Lost Customers
5261,1,602,254.0,1,Lost Customers
5262,1,640,60.0,1,Lost Customers
5263,1,722,2.95,1,Lost Customers
5264,1,439,311.77,1,Lost Customers
5265,1,11,433.86,0,Loyal Customers
5266,1,31,151.04,0,Loyal Customers
5267,1,736,214.79999999999998,1,Lost Customers
5268,1,137,191.95000000000002,1,Lost Customers
5269,1,36,147.35,1,Lost Customers
5270,1,205,389.01,1,Lost Customers
5271,1,113,4873.8099999999995,3,Potential Loyalists
5272,1,371,89.14,1,Lost Customers
5273,1,429,126.0,1,Lost Customers
5274,1,276,117.55,1,Lost Customers
5275,1,20,166.08,0,Loyal Customers
5276,1,70,238.25,1,Lost Customers
5277,1,324,76.32000000000001,1,Lost Customers
5278,1,56,158.75,1,Lost Customers
5279,1,462,39.95,1,Lost Customers
5280,1,511,150.5,1,Lost Customers
5281,1,421,302.04,1,Lost Customers
5282,1,298,321.05,1,Lost Customers
5283,1,729,178.98000000000002,1,Lost Customers
5284,1,356,316.58,1,Lost Customers
5285,1,420,1108.44,1,Lost Customers
5286,1,494,549.05,1,Lost Customers
5287,1,83,419.58000000000004,1,Lost Customers
5288,1,605,2622.481,3,Potential Loyalists
5289,1,227,205.7,1,Lost Customers
5290,1,492,563.1,1,Lost Customers
5291,1,417,638.11,1,Lost Customers
5292,1,589,339.75,1,Lost Customers
5293,1,636,110.95,1,Lost Customers
5294,1,585,160.5,1,Lost Customers
5295,1,310,154.41,1,Lost Customers
5296,1,233,409.40000000000003,1,Lost Customers
5297,1,562,426.24,1,Lost Customers
5298,1,72,144.2,1,Lost Customers
5299,1,435,162.0,1,Lost Customers
5300,1,10,245.1,0,Loyal Customers
5301,1,29,91.68,1,Lost Customers
5302,1,18,686.05,0,Loyal Customers
5303,1,423,261.35,1,Lost Customers
5304,1,393,304.2,1,Lost Customers
5305,1,420,432.68,1,Lost Customers
5306,1,43,239.41,1,Lost Customers
5307,1,732,436.18,1,Lost Customers
5308,1,428,458.45,1,Lost Customers
5309,1,143,90.0,1,Lost Customers
5310,1,2,3861.0,0,Loyal Customers
5311,1,60,499.32,0,Loyal Customers
5312,1,433,834.4399999999999,1,Lost Customers
5313,1,724,310.43,1,Lost Customers
5314,1,69,310.62,1,Lost Customers
5315,1,425,948.93,1,Lost Customers
5316,1,667,988.04,1,Lost Customers
5317,1,71,224.14,1,Lost Customers
5318,1,330,1289.5,1,Lost Customers
5319,1,406,81.15,1,Lost Customers
5320,1,25,106.56,0,Loyal Customers
5321,1,467,167.16,1,Lost Customers
5322,1,372,487.75,1,Lost Customers
5323,1,485,30.599999999999998,1,Lost Customers
5324,1,133,115.8,1,Lost Customers
5325,1,252,417.95,1,Lost Customers
5326,1,260,154.95,1,Lost Customers
5327,1,235,338.95,1,Lost Customers
5328,1,136,200.47,1,Lost Customers
5329,1,57,620.13,0,Loyal Customers
5330,1,393,1248.42,1,Lost Customers
5331,1,265,118.75,1,Lost Customers
5332,1,482,233.4,1,Lost Customers
5333,1,220,446.62,1,Lost Customers
5334,1,114,185.9,1,Lost Customers
5335,1,658,307.21000000000004,1,Lost Customers
5336,1,420,376.92,1,Lost Customers
5337,1,44,522.91,0,Loyal Customers
5338,1,423,293.5,1,Lost Customers
5339,1,695,332.7,1,Lost Customers
5340,1,648,168.22,1,Lost Customers
5341,1,730,312.9,1,Lost Customers
5342,1,387,119.92,1,Lost Customers
5343,1,382,383.96999999999997,1,Lost Customers
5344,1,30,329.25,0,Loyal Customers
5345,1,10,301.29,0,Loyal Customers
5346,1,259,40.5,1,Lost Customers
5347,1,387,293.74,1,Lost Customers
5348,1,665,79.9,1,Lost Customers
5349,1,473,123.5,1,Lost Customers
5350,1,231,180.1,1,Lost Customers
5351,1,595,438.65000000000003,1,Lost Customers
5352,1,14,1060.25,0,Loyal Customers
5353,1,2,314.44,0,Loyal Customers
5354,1,394,80.28,1,Lost Customers
5355,1,169,330.11,1,Lost Customers
5356,1,133,358.82,1,Lost Customers
5357,1,245,266.4,1,Lost Customers
5358,1,133,244.8,1,Lost Customers
5359,1,32,134.46,1,Lost Customers
5360,1,239,623.5,1,Lost Customers
5361,1,393,502.52,1,Lost Customers
5362,1,39,507.66,0,Loyal Customers
5363,1,178,1109.53,1,Lost Customers
5364,1,52,893.59,0,Loyal Customers
5365,1,358,80.64,1,Lost Customers
5366,1,420,157.85999999999999,1,Lost Customers
5367,1,526,358.15,1,Lost Customers
5368,1,112,71.4,1,Lost Customers
5369,1,447,229.2,1,Lost Customers
5370,1,738,141.0,1,Lost Customers
5371,1,330,197.65,1,Lost Customers
5372,1,66,452.89,1,Lost Customers
5373,1,83,410.48,1,Lost Customers
5374,1,42,219.39000000000001,1,Lost Customers
5375,1,307,381.32,1,Lost Customers
5376,1,281,306.94,1,Lost Customers
5377,1,275,120.44,1,Lost Customers
5378,1,610,209.4,1,Lost Customers
5379,1,176,683.17,1,Lost Customers
5380,1,661,197.70000000000002,1,Lost Customers
5381,1,254,56.4,1,Lost Customers
5382,1,455,129.75,1,Lost Customers
5383,1,32,712.78,0,Loyal Customers
5384,1,212,370.79999999999995,1,Lost Customers
5385,1,519,113.64999999999999,1,Lost Customers
5386,1,318,207.73000000000002,1,Lost Customers
5387,1,687,157.8,1,Lost Customers
5388,1,396,339.34,1,Lost Customers
5389,1,616,379.2,1,Lost Customers
5390,1,729,347.54,1,Lost Customers
5391,1,256,88.2,1,Lost Customers
5392,1,668,93.35000000000001,1,Lost Customers
5393,1,77,773.03,1,Lost Customers
5394,1,478,187.51999999999998,1,Lost Customers
5395,1,89,252.73000000000002,1,Lost Customers
5396,1,619,365.1,1,Lost Customers
5397,1,378,198.47,1,Lost Customers
5398,1,28,352.98,0,Loyal Customers
5399,1,277,315.6,1,Lost Customers
5400,1,73,704.0400000000001,0,Loyal Customers
5401,1,51,1193.32,0,Loyal Customers
5402,1,404,415.79,1,Lost Customers
5403,1,59,1579.51,0,Loyal Customers
5404,1,681,21.0,1,Lost Customers
5405,1,549,112.86,1,Lost Customers
5406,1,410,390.05,1,Lost Customers
5407,1,106,335.52,1,Lost Customers
5408,1,273,121.17000000000002,1,Lost Customers
5409,1,269,343.62,1,Lost Customers
5410,1,541,7.49,1,Lost Customers
5411,1,266,252.81,1,Lost Customers
5412,1,33,125.58,1,Lost Customers
5413,1,35,308.94,0,Loyal Customers
5414,1,158,156.91,1,Lost Customers
5415,1,146,1220.77,1,Lost Customers
5416,1,545,1000.63,1,Lost Customers
5417,1,432,601.03,1,Lost Customers
5418,1,380,350.99,1,Lost Customers
5419,1,504,299.02,1,Lost Customers
5420,1,391,184.66,1,Lost Customers
5421,1,581,178.07,1,Lost Customers
5422,1,24,300.34,0,Loyal Customers
5423,1,29,106.1,1,Lost Customers
5424,1,21,177.31,0,Loyal Customers
5425,1,42,169.48000000000002,1,Lost Customers
5426,1,404,1192.2,1,Lost Customers
5427,1,725,31.929999999999996,1,Lost Customers
5428,1,36,89.94,1,Lost Customers
5429,1,685,256.6,1,Lost Customers
5430,1,405,334.62,1,Lost Customers
5431,1,373,180.60999999999999,1,Lost Customers
5432,1,737,124.78,1,Lost Customers
5433,1,392,591.96,1,Lost Customers
5434,1,10,546.04,0,Loyal Customers
5435,1,21,739.1999999999999,0,Loyal Customers
5436,1,58,153.12,1,Lost Customers
5437,1,660,366.41999999999996,1,Lost Customers
5438,1,47,490.52,0,Loyal Customers
5439,1,592,129.48000000000002,1,Lost Customers
5440,1,563,36.13,1,Lost Customers
5441,1,441,210.5,1,Lost Customers
5442,1,429,314.67,1,Lost Customers
5443,1,141,120.0,1,Lost Customers
5444,1,703,906.23,1,Lost Customers
5445,1,246,206.21,1,Lost Customers
5446,1,77,440.42,1,Lost Customers
5447,1,315,218.45,1,Lost Customers
5448,1,46,110.21000000000001,1,Lost Customers
5449,1,722,338.46000000000004,1,Lost Customers
5450,1,49,155.37,1,Lost Customers
5451,1,32,35.400000000000006,1,Lost Customers
5452,1,373,133.34,1,Lost Customers
5453,1,50,298.4,1,Lost Customers
5454,1,661,342.4,1,Lost Customers
5455,1,688,183.20000000000002,1,Lost Customers
5456,1,571,237.78,1,Lost Customers
5457,1,736,150.68,1,Lost Customers
5458,1,734,429.66,1,Lost Customers
5459,1,13,100.9,0,Loyal Customers
5460,1,413,179.4,1,Lost Customers
5461,1,662,107.62,1,Lost Customers
5462,1,578,182.1,1,Lost Customers
5463,1,372,208.97,1,Lost Customers
5464,1,106,51.559999999999995,1,Lost Customers
5465,1,601,430.69,1,Lost Customers
5466,1,443,175.9,1,Lost Customers
5467,1,41,318.15,0,Loyal Customers
5468,1,7,144.0,0,Loyal Customers
5469,1,39,197.71,1,Lost Customers
5470,1,331,492.65000000000003,1,Lost Customers
5471,1,438,295.73,1,Lost Customers
5472,1,470,354.85,1,Lost Customers
5473,1,427,40.56,1,Lost Customers
5474,1,422,322.93,1,Lost Customers
5475,1,50,749.1,0,Loyal Customers
5476,1,212,426.6,1,Lost Customers
5477,1,681,77.52,1,Lost Customers
5478,1,644,70.0,1,Lost Customers
5479,1,85,351.65,1,Lost Customers
5480,1,288,145.92,1,Lost Customers
5481,1,260,456.9,1,Lost Customers
5482,1,408,249.24,1,Lost Customers
5483,1,302,238.85,1,Lost Customers
5484,1,7,269.96,0,Loyal Customers
5485,1,385,227.15,1,Lost Customers
5486,1,304,141.92000000000002,1,Lost Customers
5487,1,420,1325.0,1,Lost Customers
5488,1,732,163.77,1,Lost Customers
5489,1,78,311.69,1,Lost Customers
5490,1,18,371.2,0,Loyal Customers
5491,1,335,135.9,1,Lost Customers
5492,1,161,203.85999999999999,1,Lost Customers
5493,1,128,111.35,1,Lost Customers
5494,1,11,156.34,0,Loyal Customers
5495,1,303,133.35000000000002,1,Lost Customers
5496,1,173,178.51999999999998,1,Lost Customers
5497,1,169,237.61,1,Lost Customers
5498,1,687,167.1,1,Lost Customers
5499,1,381,235.87,1,Lost Customers
5500,1,407,245.15,1,Lost Customers
5501,1,196,134.04,1,Lost Customers
5502,1,409,205.83,1,Lost Customers
5503,1,538,359.35,1,Lost Customers
5504,1,444,68.44,1,Lost Customers
5505,1,627,223.91000000000003,1,Lost Customers
5506,1,396,308.2,1,Lost Customers
5507,1,681,129.23,1,Lost Customers
5508,1,448,468.5,1,Lost Customers
5509,1,357,168.0,1,Lost Customers
5510,1,78,964.83,0,Loyal Customers
5511,1,165,95.19999999999999,1,Lost Customers
5512,1,35,372.7,0,Loyal Customers
5513,1,447,980.25,1,Lost Customers
5514,1,158,154.55,1,Lost Customers
5515,1,22,256.32,0,Loyal Customers
5516,1,43,95.45,1,Lost Customers
5517,1,224,107.21,1,Lost Customers
5518,1,18,43.2,1,Lost Customers
5519,1,406,375.34,1,Lost Customers
5520,1,521,13.919999999999998,1,Lost Customers
5521,1,394,1331.38,1,Lost Customers
5522,1,690,202.35000000000002,1,Lost Customers
5523,1,252,364.8,1,Lost Customers
5524,1,668,120.6,1,Lost Customers
5525,1,19,255.4,0,Loyal Customers
5526,1,684,185.06,1,Lost Customers
5527,1,534,116.18,1,Lost Customers
5528,1,423,494.85,1,Lost Customers
5529,1,550,225.78,1,Lost Customers
5530,1,3,329.36,0,Loyal Customers
5531,1,8,366.23,0,Loyal Customers
5532,1,725,261.7,1,Lost Customers
5533,1,736,110.05,1,Lost Customers
5534,1,640,291.76,1,Lost Customers
5535,1,246,72.9,1,Lost Customers
5536,1,20,181.07,0,Loyal Customers
5537,1,393,381.09000000000003,1,Lost Customers
5538,1,546,216.39999999999998,1,Lost Customers
5539,1,459,158.02,1,Lost Customers
5540,1,64,508.58000000000004,1,Lost Customers
5541,1,432,492.1,1,Lost Customers
5542,1,28,266.76,0,Loyal Customers
5543,1,18,170.32,0,Loyal Customers
5544,1,505,180.75,1,Lost Customers
5545,1,218,134.7,1,Lost Customers
5546,1,130,1089.18,1,Lost Customers
5547,1,29,349.83000000000004,0,Loyal Customers
5548,1,527,316.48,1,Lost Customers
5549,1,631,114.69,1,Lost Customers
5550,1,721,294.0,1,Lost Customers
5551,1,372,244.08,1,Lost Customers
5552,1,542,170.4,1,Lost Customers
5553,1,206,369.2,1,Lost Customers
5554,1,78,1862.0,3,Potential Loyalists
5555,1,623,200.63,1,Lost Customers
5556,1,437,445.05,1,Lost Customers
5557,1,569,245.48000000000002,1,Lost Customers
5558,1,404,310.56,1,Lost Customers
5559,1,426,437.4,1,Lost Customers
5560,1,599,150.0,1,Lost Customers
5561,1,436,211.79999999999998,1,Lost Customers
5562,1,146,358.56000000000006,1,Lost Customers
5563,1,36,176.68,1,Lost Customers
5564,1,422,74.99,1,Lost Customers
5565,1,7,77.50000000000001,0,Loyal Customers
5566,1,159,99.14,1,Lost Customers
5567,1,419,144.29,1,Lost Customers
5568,1,4,380.13,0,Loyal Customers
5569,1,408,732.94,1,Lost Customers
5570,1,58,4279.71,3,Potential Loyalists
5571,1,484,157.70000000000002,1,Lost Customers
5572,1,196,271.85,1,Lost Customers
5573,1,580,154.21,1,Lost Customers
5574,1,598,178.85,1,Lost Customers
5575,1,386,170.5,1,Lost Customers
5576,1,352,383.7,1,Lost Customers
5577,1,112,612.29,1,Lost Customers
5578,1,428,3084.02,3,Potential Loyalists
5579,1,591,140.75,1,Lost Customers
5580,1,65,111.68,1,Lost Customers
5581,1,248,12.75,1,Lost Customers
5582,1,539,159.17000000000002,1,Lost Customers
5583,1,498,94.8,1,Lost Customers
5584,1,629,322.69,1,Lost Customers
5585,1,52,188.88,1,Lost Customers
5586,1,67,415.2,1,Lost Customers
5587,1,63,6.2,1,Lost Customers
5588,1,606,303.63,1,Lost Customers
5589,1,294,100.5,1,Lost Customers
5590,1,319,155.0,1,Lost Customers
5591,1,410,239.12,1,Lost Customers
5592,1,371,321.79,1,Lost Customers
5593,1,51,337.04,1,Lost Customers
5594,1,241,135.19,1,Lost Customers
5595,1,547,161.94,1,Lost Customers
5596,1,210,562.79,1,Lost Customers
5597,1,142,599.68,1,Lost Customers
5598,1,164,51.0,1,Lost Customers
5599,1,9,133.5,0,Loyal Customers
5600,1,259,409.57,1,Lost Customers
5601,1,736,82.6,1,Lost Customers
5602,1,38,108.97999999999999,1,Lost Customers
5603,1,549,90.96,1,Lost Customers
5604,1,658,307.3,1,Lost Customers
5605,1,361,157.92,1,Lost Customers
5606,1,375,353.51,1,Lost Customers
5607,1,563,124.25,1,Lost Customers
5608,1,616,225.99,1,Lost Customers
5609,1,388,252.88,1,Lost Customers
5610,1,378,207.32999999999998,1,Lost Customers
5611,1,55,20.8,1,Lost Customers
5612,1,21,631.35,0,Loyal Customers
5613,1,394,171.71,1,Lost Customers
5614,1,680,138.18,1,Lost Customers
5615,1,8,353.27,0,Loyal Customers
5616,1,60,189.34,1,Lost Customers
5617,1,506,300.31,1,Lost Customers
5618,1,165,131.45000000000002,1,Lost Customers
5619,1,111,139.26,1,Lost Customers
5620,1,473,382.81,1,Lost Customers
5621,1,46,278.3,1,Lost Customers
5622,1,543,190.48000000000002,1,Lost Customers
5623,1,51,38.45,1,Lost Customers
5624,1,3,120.03,0,Loyal Customers
5625,1,27,162.22,0,Loyal Customers
5626,1,722,115.3,1,Lost Customers
5627,1,256,174.8,1,Lost Customers
5628,1,392,215.22,1,Lost Customers
5629,1,524,136.0,1,Lost Customers
5630,1,21,151.5,0,Loyal Customers
5631,1,578,214.70999999999998,1,Lost Customers
5632,1,42,225.12,1,Lost Customers
5633,1,28,197.64,0,Loyal Customers
5634,1,470,110.65,1,Lost Customers
5635,1,434,579.85,1,Lost Customers
5636,1,296,142.4,1,Lost Customers
5637,1,232,73.5,1,Lost Customers
5638,1,408,955.2,1,Lost Customers
5639,1,583,1126.0,1,Lost Customers
5640,1,336,2169.39,3,Potential Loyalists
5641,1,559,393.72,1,Lost Customers
5642,1,640,357.4,1,Lost Customers
5643,1,378,451.3,1,Lost Customers
5644,1,641,433.77,1,Lost Customers
5645,1,582,192.05,1,Lost Customers
5646,1,98,115.31,1,Lost Customers
5647,1,319,200.10000000000002,1,Lost Customers
5648,1,403,307.56,1,Lost Customers
5649,1,528,241.45,1,Lost Customers
5650,1,592,140.55,1,Lost Customers
5651,1,682,215.46,1,Lost Customers
5652,1,540,108.0,1,Lost Customers
5653,1,357,76.55,1,Lost Customers
5654,1,649,189.63,1,Lost Customers
5655,1,44,178.34,1,Lost Customers
5656,1,555,141.48,1,Lost Customers
5657,1,64,93.82000000000001,1,Lost Customers
5658,1,333,73.5,1,Lost Customers
5659,1,283,176.5,1,Lost Customers
5660,1,296,89.2,1,Lost Customers
5661,1,74,420.5,1,Lost Customers
5662,1,43,389.64,0,Loyal Customers
5663,1,735,112.03,1,Lost Customers
5664,1,479,310.15,1,Lost Customers
5665,1,248,328.2,1,Lost Customers
5666,1,592,50.48,1,Lost Customers
5667,1,589,341.9,1,Lost Customers
5668,1,378,109.07,1,Lost Customers
5669,1,409,226.42,1,Lost Customers
5670,1,732,81.3,1,Lost Customers
5671,1,651,285.6,1,Lost Customers
5672,1,335,334.93,1,Lost Customers
5673,1,730,285.29999999999995,1,Lost Customers
5674,1,431,1037.28,1,Lost Customers
5675,1,528,708.1,1,Lost Customers
5676,1,10,527.2,0,Loyal Customers
5677,1,3,680.99,0,Loyal Customers
5678,1,392,176.5,1,Lost Customers
5679,1,564,10877.18,3,Potential Loyalists
5680,1,500,58.5,1,Lost Customers
5681,1,681,48.96,1,Lost Customers
5682,1,621,131.25,1,Lost Customers
5683,1,576,135.6,1,Lost Customers
5684,1,618,367.54,1,Lost Customers
5685,1,198,179.0,1,Lost Customers
5686,1,14,318.17,0,Loyal Customers
5687,1,616,244.31,1,Lost Customers
5688,1,387,524.65,1,Lost Customers
5689,1,422,132.8,1,Lost Customers
5690,1,681,56.73,1,Lost Customers
5691,1,379,151.49,1,Lost Customers
5692,1,185,247.44,1,Lost Customers
5693,1,668,314.1,1,Lost Customers
5694,1,288,101.69999999999999,1,Lost Customers
5695,1,39,396.33,0,Loyal Customers
5696,1,38,460.40000000000003,0,Loyal Customers
5697,1,412,190.58,1,Lost Customers
5698,1,654,116.5,1,Lost Customers
5699,1,36,754.64,0,Loyal Customers
5700,1,548,105.8,1,Lost Customers
5701,1,549,451.56,1,Lost Customers
5702,1,126,168.31,1,Lost Customers
5703,1,395,527.94,1,Lost Customers
5704,1,592,360.85,1,Lost Customers
5705,1,421,321.9,1,Lost Customers
5706,1,446,428.45,1,Lost Customers
5707,1,60,166.03,1,Lost Customers
5708,1,273,101.34,1,Lost Customers
5709,1,397,463.53,1,Lost Customers
5710,1,25,680.84,0,Loyal Customers
5711,1,689,211.95,1,Lost Customers
5712,1,564,93.8,1,Lost Customers
5713,1,217,67.95,1,Lost Customers
5714,1,431,266.4,1,Lost Customers
5715,1,118,156.75,1,Lost Customers
5716,1,386,195.0,1,Lost Customers
5717,1,208,112.8,1,Lost Customers
5718,1,587,146.56,1,Lost Customers
5719,1,578,403.39,1,Lost Customers
5720,1,592,184.91,1,Lost Customers
5721,1,501,90.42,1,Lost Customers
5722,1,465,280.7,1,Lost Customers
5723,1,604,454.36,1,Lost Customers
5724,1,133,707.09,1,Lost Customers
5725,1,43,449.45,0,Loyal Customers
